21686,10,improvment of qualification,vip,589
21687,5,preparation for EGE,improved,472
21688,6,improving marks,improved,851
21689,4,self-improvment,free,731
21690,4,preparation for GIA,improved,328
21691,6,preparation for GIA,free,720
21692,7,improving marks,vip,417
21693,10,preparation for olympiad,free,585
21694,4,self-improvment,improved,892
21696,7,self-improvment,free,269
21697,8,preparation for olympiad,free,639
21698,8,preparation for EGE,improved,271
21699,10,self-improvment,improved,275
21700,6,preparation for GIA,free,648
21701,2,improving marks,improved,807
21702,6,self-improvment,vip,156
21703,8,preparation for GIA,free,63
21704,2,preparation for EGE,improved,831
21705,7,preparation for EGE,free,204
21706,10,improving marks,vip,66
21707,2,self-improvment,improved,678
21708,6,preparation for GIA,free,24
21709,7,self-improvment,improved,43
21710,2,preparation for olympiad,free,833
21711,3,preparation for olympiad,free,102
21712,5,preparation for GIA,vip,654
21713,2,preparation for olympiad,vip,133
21714,2,preparation for GIA,vip,206
21715,10,improvment of qualification,vip,91
21716,2,improving marks,improved,853
21719,7,improvment of qualification,free,156
21721,6,self-improvment,improved,973
21722,9,self-improvment,vip,496
21724,4,improvment of qualification,vip,247
21725,5,preparation for GIA,free,292
21726,11,preparation for EGE,free,365
21727,2,preparation for GIA,improved,366
21728,5,preparation for GIA,free,167
21729,1,improvment of qualification,vip,36
21730,9,self-improvment,free,335
21732,10,self-improvment,vip,80
21733,9,improvment of qualification,vip,273
21734,2,preparation for olympiad,improved,283
21735,11,improvment of qualification,improved,482
21736,6,preparation for EGE,improved,824
21737,5,improvment of qualification,improved,610
21738,8,improvment of qualification,improved,925
21739,9,preparation for GIA,vip,412
21741,1,preparation for olympiad,improved,317
21742,11,improving marks,free,343
21743,7,preparation for GIA,vip,457
21744,8,self-improvment,improved,808
21745,11,self-improvment,improved,210
21746,9,self-improvment,vip,664
21747,3,improvment of qualification,free,315
21748,4,improving marks,vip,275
21749,2,preparation for GIA,improved,879
21750,9,preparation for EGE,vip,688
21751,5,preparation for EGE,vip,102
21752,10,preparation for EGE,free,148
21753,4,self-improvment,vip,733
21754,9,preparation for olympiad,free,949
21755,6,self-improvment,free,527
21756,10,improvment of qualification,free,460
21757,9,preparation for olympiad,vip,123
21758,6,self-improvment,improved,983
21759,7,improving marks,improved,988
21760,9,preparation for olympiad,improved,833
21761,5,preparation for olympiad,free,621
21762,4,preparation for EGE,free,900
21763,11,self-improvment,improved,682
21764,3,preparation for GIA,free,409
21765,10,self-improvment,improved,789
21766,7,self-improvment,vip,720
21768,6,improving marks,free,827
21769,6,preparation for olympiad,vip,465
21770,1,improvment of qualification,vip,742
21771,7,self-improvment,vip,813
21772,7,self-improvment,free,713
21773,4,preparation for EGE,vip,243
21774,1,preparation for olympiad,improved,366
21775,1,preparation for EGE,improved,371
21777,2,preparation for EGE,free,16
21778,1,preparation for olympiad,free,209
21779,9,preparation for olympiad,improved,607
21780,6,self-improvment,free,691
21781,10,preparation for EGE,vip,22
21782,1,self-improvment,improved,403
21783,3,self-improvment,improved,902
21784,10,improvment of qualification,improved,891
21785,8,improvment of qualification,vip,603
21786,11,improvment of qualification,improved,879
21788,1,improvment of qualification,free,814
21790,6,self-improvment,vip,294
21791,6,improvment of qualification,vip,210
21793,10,improvment of qualification,free,699
21794,2,improving marks,vip,494
21795,7,preparation for EGE,vip,677
21797,4,preparation for EGE,free,208
21798,4,improving marks,improved,306
21799,2,self-improvment,vip,721
21800,3,preparation for EGE,improved,307
21801,4,preparation for olympiad,vip,618
21802,2,improving marks,free,719
21803,10,improving marks,vip,848
21805,3,self-improvment,free,665
21806,3,self-improvment,vip,581
21807,10,self-improvment,improved,307
21808,11,preparation for olympiad,free,881
21809,2,self-improvment,free,945
21810,6,self-improvment,improved,960
21811,5,self-improvment,improved,70
21812,10,self-improvment,vip,295
21813,4,preparation for GIA,improved,754
21814,10,preparation for GIA,vip,869
21816,3,preparation for GIA,free,964
21817,7,self-improvment,vip,432
21818,3,self-improvment,free,5
21820,11,self-improvment,improved,1000
21821,11,preparation for GIA,free,303
21822,6,preparation for olympiad,free,322
21823,10,preparation for EGE,free,565
21825,4,preparation for GIA,improved,381
21826,3,preparation for GIA,free,966
21827,7,improving marks,free,888
21829,5,preparation for olympiad,free,959
21830,9,preparation for olympiad,improved,685
21832,6,preparation for EGE,free,683
21834,11,improvment of qualification,improved,655
21835,1,improving marks,vip,838
21836,9,preparation for EGE,improved,185
21837,7,preparation for olympiad,free,681
21838,11,improvment of qualification,free,426
21840,9,preparation for EGE,free,747
21841,9,improving marks,improved,700
21842,9,self-improvment,free,25
21843,1,preparation for GIA,free,943
21844,7,preparation for EGE,free,929
21845,4,preparation for EGE,improved,714
21846,8,preparation for olympiad,improved,992
21847,9,self-improvment,vip,906
21849,10,improving marks,improved,430
21850,8,preparation for EGE,free,725
21851,6,preparation for EGE,free,343
21852,3,improvment of qualification,improved,832
21853,10,preparation for olympiad,free,491
21854,1,improving marks,free,459
21855,6,preparation for EGE,improved,849
21856,6,preparation for EGE,free,971
21857,9,improving marks,improved,666
21859,8,improvment of qualification,improved,219
21860,9,improvment of qualification,improved,341
21861,1,preparation for olympiad,vip,146
21862,4,improvment of qualification,vip,966
21863,7,improving marks,vip,536
21864,4,preparation for GIA,vip,910
21865,2,preparation for EGE,vip,786
21866,4,improvment of qualification,improved,423
21867,1,preparation for GIA,improved,478
21868,3,preparation for olympiad,free,899
21869,5,preparation for GIA,improved,903
21870,3,improving marks,improved,377
21871,3,preparation for olympiad,vip,652
21872,5,improving marks,free,538
21873,10,self-improvment,vip,458
21876,4,self-improvment,free,891
21877,10,improvment of qualification,vip,374
21878,6,preparation for GIA,improved,598
21879,6,preparation for EGE,free,654
21880,9,preparation for olympiad,free,928
21881,8,improvment of qualification,improved,247
21882,3,self-improvment,free,975
21884,8,improvment of qualification,vip,931
21887,8,preparation for olympiad,free,651
21888,5,preparation for GIA,improved,274
21889,10,self-improvment,vip,149
21891,3,improvment of qualification,vip,95
21892,9,self-improvment,vip,39
21893,5,improving marks,free,941
21895,1,preparation for GIA,free,980
21897,9,self-improvment,free,640
21898,2,preparation for EGE,improved,96
21900,4,preparation for EGE,free,649
21901,2,preparation for olympiad,vip,7
21902,5,improvment of qualification,improved,448
21903,2,preparation for GIA,vip,75
21904,10,preparation for EGE,vip,478
21905,10,improving marks,free,495
21907,4,preparation for EGE,improved,416
21908,1,improving marks,free,891
21909,11,improving marks,vip,870
21911,6,improving marks,vip,693
21912,3,preparation for EGE,improved,261
21914,11,preparation for EGE,free,6
21915,9,self-improvment,vip,360
21918,1,preparation for olympiad,free,869
21919,11,self-improvment,improved,592
21920,5,preparation for olympiad,free,130
21921,7,self-improvment,vip,426
21923,7,improving marks,improved,231
21924,8,improvment of qualification,improved,316
21925,7,self-improvment,improved,852
21926,6,preparation for EGE,improved,191
21927,4,improvment of qualification,free,14
21928,5,self-improvment,improved,950
21929,1,self-improvment,improved,648
21930,9,preparation for GIA,free,146
21931,7,preparation for olympiad,free,870
21932,6,improving marks,improved,300
21933,2,self-improvment,vip,561
21934,4,self-improvment,free,604
21935,8,improving marks,free,38
21937,11,preparation for olympiad,free,344
21938,6,improving marks,improved,191
21941,8,preparation for GIA,improved,35
21942,8,improvment of qualification,improved,487
21943,7,preparation for olympiad,improved,740
21944,4,improvment of qualification,vip,102
21945,7,preparation for olympiad,improved,174
21948,10,preparation for GIA,vip,660
21949,5,self-improvment,improved,440
21950,6,self-improvment,vip,45
21951,9,preparation for EGE,free,65
21953,2,preparation for EGE,vip,209
21954,5,preparation for GIA,free,818
21955,4,self-improvment,improved,677
21957,5,preparation for EGE,free,234
21958,2,self-improvment,vip,515
21960,10,preparation for EGE,free,127
21961,4,preparation for EGE,improved,409
21962,3,improvment of qualification,free,410
21965,6,improving marks,vip,680
21966,2,preparation for olympiad,improved,388
21967,2,preparation for olympiad,improved,867
21968,5,preparation for GIA,vip,722
21969,10,preparation for EGE,vip,331
21970,9,preparation for EGE,vip,336
21971,2,preparation for olympiad,free,137
21973,10,self-improvment,free,147
21974,6,improving marks,improved,271
21975,6,preparation for olympiad,improved,994
21976,10,preparation for olympiad,free,105
21979,8,preparation for EGE,vip,601
21980,3,preparation for olympiad,improved,854
21981,5,preparation for GIA,vip,97
21982,10,preparation for GIA,free,79
21983,3,improving marks,vip,625
21984,2,preparation for EGE,vip,490
21989,8,preparation for EGE,improved,28
21990,7,self-improvment,vip,39
21991,6,improving marks,free,498
21992,8,improving marks,free,968
21994,2,preparation for olympiad,vip,720
21995,7,preparation for olympiad,free,330
21996,8,preparation for olympiad,improved,522
21997,6,improvment of qualification,vip,977
21998,7,improving marks,free,676
21999,4,preparation for olympiad,free,176
22000,7,improvment of qualification,free,336
22002,6,preparation for GIA,free,865
22003,4,preparation for GIA,improved,275
22004,2,improving marks,improved,1000
22005,8,self-improvment,improved,242
22006,5,improvment of qualification,free,537
22007,2,self-improvment,vip,168
22008,6,improvment of qualification,free,148
22009,3,preparation for GIA,vip,106
22010,6,preparation for GIA,improved,624
22011,9,preparation for olympiad,improved,639
22012,5,preparation for EGE,improved,187
22013,3,preparation for GIA,improved,761
22014,2,improvment of qualification,free,501
22015,5,preparation for EGE,vip,206
22016,7,improving marks,improved,763
22017,8,preparation for olympiad,improved,412
22018,7,improving marks,free,152
22020,1,preparation for olympiad,vip,801
22021,5,preparation for GIA,improved,834
22022,3,preparation for GIA,free,508
22023,2,preparation for EGE,improved,750
22024,3,preparation for olympiad,improved,537
22025,1,improving marks,free,294
22026,9,improving marks,vip,992
22027,8,preparation for EGE,improved,629
22028,11,improving marks,vip,469
22029,1,improving marks,free,684
22030,6,preparation for EGE,improved,738
22031,9,preparation for GIA,vip,794
22032,7,preparation for EGE,free,948
22033,3,preparation for GIA,improved,482
22034,9,preparation for EGE,improved,134
22035,7,self-improvment,improved,813
22037,10,preparation for GIA,improved,286
22038,8,self-improvment,improved,323
22039,6,preparation for olympiad,improved,302
22040,4,preparation for GIA,free,808
22041,7,improvment of qualification,vip,128
22042,8,self-improvment,vip,497
22043,4,improving marks,vip,667
22044,1,improving marks,free,144
22045,4,self-improvment,vip,520
22046,1,preparation for olympiad,improved,224
22047,8,preparation for GIA,improved,102
22050,6,self-improvment,improved,151
22051,4,self-improvment,free,219
22052,3,self-improvment,vip,893
22053,2,improvment of qualification,vip,460
22054,4,self-improvment,vip,645
22055,10,preparation for olympiad,free,558
22056,10,improving marks,vip,47
22058,5,preparation for EGE,free,225
22059,10,preparation for GIA,improved,648
22060,3,preparation for olympiad,vip,714
22062,5,improving marks,improved,608
22063,7,self-improvment,vip,962
22064,7,self-improvment,free,563
22065,1,improvment of qualification,free,797
22066,11,self-improvment,free,389
22067,3,preparation for olympiad,vip,970
22068,6,improvment of qualification,vip,830
22070,6,self-improvment,free,799
22071,2,preparation for GIA,vip,847
22072,8,improving marks,vip,18
22073,7,improving marks,improved,496
22074,9,preparation for olympiad,vip,595
22075,8,self-improvment,improved,484
22076,3,self-improvment,improved,28
22077,5,preparation for EGE,free,118
22078,9,improving marks,free,306
22079,9,preparation for EGE,improved,539
22080,8,improvment of qualification,free,597
22081,8,improvment of qualification,improved,671
22082,1,preparation for EGE,free,923
22083,11,preparation for GIA,vip,49
22084,5,improvment of qualification,vip,243
22085,10,self-improvment,free,740
22086,10,preparation for GIA,improved,146
22087,9,preparation for olympiad,improved,465
22088,9,preparation for GIA,improved,618
22089,4,self-improvment,vip,925
22090,4,self-improvment,vip,637
22091,7,improving marks,improved,101
22092,11,improvment of qualification,free,249
22093,5,preparation for GIA,free,537
22094,8,improvment of qualification,improved,434
22095,3,self-improvment,free,485
22096,4,preparation for olympiad,improved,632
22097,4,preparation for EGE,vip,275
22098,3,improving marks,improved,590
22100,11,improving marks,free,743
22101,3,improving marks,improved,180
22102,1,improvment of qualification,improved,175
22103,7,improving marks,improved,721
22104,4,improvment of qualification,vip,708
22106,11,self-improvment,free,695
22107,1,preparation for EGE,vip,830
22108,9,improving marks,improved,1
22109,5,improving marks,improved,204
22110,4,preparation for olympiad,free,366
22111,10,improvment of qualification,vip,684
22112,11,self-improvment,free,607
22114,10,preparation for GIA,improved,539
22115,2,improvment of qualification,improved,984
22116,3,self-improvment,improved,599
22118,4,preparation for olympiad,improved,630
22119,8,preparation for GIA,free,602
22120,10,self-improvment,vip,131
22121,9,preparation for olympiad,vip,759
22122,11,improving marks,free,392
22123,11,preparation for olympiad,free,835
22125,7,self-improvment,improved,237
22126,1,improvment of qualification,improved,271
22127,7,preparation for EGE,improved,982
22128,5,preparation for olympiad,free,521
22129,5,preparation for olympiad,improved,210
22130,9,preparation for GIA,improved,26
22131,7,preparation for GIA,improved,988
22133,4,preparation for EGE,free,605
22135,4,self-improvment,improved,604
22136,4,self-improvment,vip,47
22138,5,preparation for EGE,vip,863
22139,5,self-improvment,improved,648
22140,8,preparation for EGE,improved,70
22141,10,improving marks,free,637
22144,7,preparation for GIA,vip,358
22145,5,preparation for EGE,improved,427
22146,3,preparation for GIA,free,365
22147,9,preparation for olympiad,free,53
22148,4,preparation for EGE,improved,461
22149,8,preparation for EGE,vip,902
22150,8,preparation for GIA,vip,236
22151,9,self-improvment,improved,430
22152,2,preparation for EGE,vip,839
22153,2,preparation for EGE,vip,747
22154,6,improving marks,free,548
22155,7,improving marks,vip,798
22156,2,preparation for GIA,improved,943
22159,1,preparation for olympiad,improved,150
22160,5,preparation for EGE,vip,878
22161,5,preparation for EGE,vip,832
22162,11,preparation for GIA,improved,406
22166,5,self-improvment,vip,715
22167,9,preparation for EGE,improved,801
22168,8,preparation for olympiad,improved,138
22169,2,improvment of qualification,improved,345
22172,1,preparation for GIA,improved,57
22173,5,self-improvment,improved,726
22174,10,preparation for GIA,free,272
22175,11,preparation for GIA,vip,519
22176,5,improvment of qualification,improved,316
22177,8,self-improvment,improved,813
22179,5,preparation for olympiad,free,6
22180,7,preparation for olympiad,vip,400
22181,6,preparation for EGE,free,212
22183,6,preparation for olympiad,free,206
22184,11,preparation for GIA,free,400
22185,9,improving marks,vip,588
22186,9,preparation for GIA,improved,963
22187,7,preparation for olympiad,vip,836
22188,4,preparation for EGE,free,371
22190,10,improvment of qualification,free,765
22193,1,improvment of qualification,improved,262
22194,3,improvment of qualification,free,717
22195,1,improvment of qualification,improved,24
22196,7,improvment of qualification,free,166
22197,5,preparation for olympiad,improved,242
22199,10,preparation for GIA,free,74
22200,11,improvment of qualification,free,825
22201,2,improving marks,improved,510
22202,7,improvment of qualification,vip,671
22203,11,self-improvment,vip,716
22204,6,preparation for GIA,free,50
22205,8,preparation for olympiad,improved,415
22206,1,preparation for GIA,vip,229
22207,6,preparation for EGE,improved,642
22208,5,preparation for olympiad,vip,904
22209,6,preparation for GIA,free,225
22210,6,self-improvment,improved,463
22212,4,preparation for olympiad,free,307
22213,3,preparation for olympiad,improved,994
22215,10,self-improvment,vip,321
22216,4,preparation for olympiad,vip,353
22219,5,self-improvment,vip,399
22220,6,improving marks,free,688
22221,7,self-improvment,improved,415
22222,9,preparation for EGE,improved,420
22224,7,preparation for GIA,improved,225
22225,5,improvment of qualification,vip,1000
22226,8,preparation for EGE,improved,185
22227,5,improving marks,vip,504
22228,2,self-improvment,free,996
22232,2,preparation for GIA,improved,713
22233,1,preparation for EGE,vip,448
22234,5,preparation for EGE,improved,1000
22235,10,preparation for GIA,free,491
22236,6,improvment of qualification,free,353
22237,11,improvment of qualification,free,928
22238,5,improvment of qualification,free,60
22239,2,improving marks,vip,123
22241,2,preparation for olympiad,improved,767
22242,9,preparation for GIA,vip,817
22243,8,improvment of qualification,vip,613
22245,11,improvment of qualification,vip,181
22247,9,preparation for EGE,free,395
22248,6,preparation for GIA,vip,44
22249,10,preparation for EGE,free,174
22250,4,preparation for olympiad,free,885
22251,1,preparation for olympiad,vip,787
22252,4,improvment of qualification,vip,818
22253,9,preparation for olympiad,vip,730
22254,8,preparation for GIA,free,761
22255,6,preparation for EGE,improved,296
22256,10,improvment of qualification,free,747
22257,8,improving marks,vip,760
22258,9,improvment of qualification,improved,923
22260,9,preparation for GIA,improved,408
22261,4,improvment of qualification,improved,234
22262,1,preparation for EGE,vip,872
22263,2,improvment of qualification,free,10
22265,3,improving marks,improved,951
22266,2,preparation for EGE,vip,29
22267,10,preparation for olympiad,vip,977
22268,11,self-improvment,improved,762
22269,9,preparation for GIA,vip,954
22270,4,improvment of qualification,free,477
22272,3,preparation for olympiad,vip,380
22273,1,improving marks,improved,320
22274,2,preparation for EGE,free,719
22275,5,improving marks,vip,602
22276,1,improvment of qualification,improved,197
22277,6,self-improvment,improved,19
22278,8,preparation for GIA,free,260
22279,6,improvment of qualification,vip,957
22281,6,preparation for olympiad,vip,836
22282,4,self-improvment,free,612
22283,9,improving marks,free,500
22285,1,preparation for olympiad,vip,240
22286,1,improving marks,free,423
22287,3,improving marks,improved,77
22288,7,improving marks,free,422
22289,4,improving marks,improved,541
22290,5,improvment of qualification,improved,87
22292,6,preparation for GIA,vip,548
22293,4,improving marks,improved,943
22294,1,improving marks,vip,552
22295,6,improvment of qualification,free,236
22296,3,improvment of qualification,improved,897
22297,8,preparation for GIA,free,826
22298,10,preparation for olympiad,free,63
22300,5,preparation for GIA,free,669
22301,9,improvment of qualification,free,880
22302,8,preparation for olympiad,free,441
22304,8,improvment of qualification,vip,738
22305,9,improving marks,improved,839
22307,10,improvment of qualification,improved,555
22308,11,improvment of qualification,improved,208
22311,7,improvment of qualification,free,911
22312,3,preparation for GIA,improved,989
22313,6,preparation for olympiad,free,639
22314,3,preparation for GIA,vip,625
22315,2,preparation for EGE,vip,624
22316,4,improvment of qualification,vip,986
22317,9,preparation for olympiad,free,458
22318,5,improving marks,vip,353
22319,10,improvment of qualification,free,740
22322,1,self-improvment,vip,115
22323,6,preparation for GIA,vip,388
22324,9,improvment of qualification,improved,581
22325,6,improvment of qualification,improved,919
22326,6,improvment of qualification,vip,916
22327,2,improving marks,free,2
22328,6,self-improvment,free,766
22330,8,preparation for olympiad,vip,554
22331,3,improvment of qualification,free,0
22332,6,preparation for EGE,vip,748
22334,4,preparation for EGE,improved,781
22335,9,improving marks,free,167
22336,3,improving marks,improved,251
22337,3,improving marks,vip,759
22338,8,preparation for GIA,free,881
22339,4,improving marks,free,2
22340,6,preparation for EGE,improved,212
22341,11,improvment of qualification,free,3
22342,1,improving marks,vip,5
22343,6,improvment of qualification,improved,711
22344,5,improvment of qualification,improved,435
22346,8,preparation for olympiad,vip,383
22347,4,preparation for GIA,free,406
22348,10,improving marks,free,676
22349,7,self-improvment,improved,503
22350,5,self-improvment,free,907
22351,9,preparation for olympiad,free,644
22355,6,improving marks,vip,223
22356,3,preparation for olympiad,free,229
22357,10,improving marks,vip,373
22358,3,preparation for EGE,vip,165
22361,8,improvment of qualification,vip,968
22362,7,improving marks,vip,130
22363,4,improvment of qualification,free,982
22364,1,improving marks,improved,17
22366,6,preparation for EGE,vip,381
22367,2,preparation for olympiad,vip,376
22368,9,self-improvment,free,212
22369,8,self-improvment,free,799
22375,6,self-improvment,vip,693
22376,2,improvment of qualification,vip,220
22377,10,preparation for olympiad,free,679
22378,8,improvment of qualification,improved,185
22379,11,preparation for olympiad,vip,993
22380,5,preparation for GIA,improved,838
22381,2,preparation for EGE,improved,84
22382,11,self-improvment,free,568
22383,11,improving marks,improved,354
22384,6,self-improvment,free,705
22385,3,preparation for olympiad,improved,336
22386,1,preparation for olympiad,free,919
22387,8,improving marks,vip,612
22388,1,improvment of qualification,free,423
22389,10,preparation for EGE,vip,333
22392,2,preparation for olympiad,improved,211
22393,10,preparation for EGE,vip,397
22394,5,improvment of qualification,vip,262
22397,3,improvment of qualification,free,438
22398,7,preparation for GIA,free,674
22399,7,improving marks,free,842
22401,5,improvment of qualification,improved,82
22402,9,self-improvment,free,179
22403,6,preparation for olympiad,vip,159
22405,2,improving marks,free,349
22406,4,preparation for olympiad,improved,408
22407,9,improving marks,vip,345
22410,3,preparation for GIA,improved,946
22412,4,self-improvment,free,54
22413,2,self-improvment,free,594
22414,6,self-improvment,vip,169
22415,4,preparation for olympiad,improved,170
22416,8,improvment of qualification,free,149
22417,11,improvment of qualification,free,486
22418,3,preparation for EGE,vip,524
22419,11,improving marks,vip,828
22421,1,preparation for olympiad,vip,833
22422,5,preparation for EGE,improved,681
22424,9,self-improvment,free,500
22425,5,self-improvment,improved,539
22426,10,preparation for GIA,free,650
22428,1,preparation for EGE,improved,954
22429,9,preparation for olympiad,vip,76
22430,10,improvment of qualification,free,278
22432,5,preparation for olympiad,improved,214
22433,10,preparation for olympiad,vip,715
22434,11,improving marks,free,543
22435,11,preparation for GIA,improved,645
22436,1,preparation for olympiad,improved,288
22437,6,preparation for GIA,vip,224
22438,4,preparation for olympiad,free,767
22439,4,preparation for GIA,vip,62
22440,10,preparation for olympiad,free,39
22441,3,improvment of qualification,free,98
22442,2,improvment of qualification,improved,398
22443,7,improvment of qualification,vip,296
22445,4,preparation for EGE,vip,505
22446,11,preparation for EGE,vip,982
22447,4,self-improvment,vip,149
22448,7,preparation for olympiad,improved,153
22449,4,improvment of qualification,improved,272
22450,6,improving marks,free,728
22453,11,self-improvment,improved,34
22454,1,preparation for EGE,improved,789
22455,11,self-improvment,free,470
22456,5,preparation for olympiad,improved,148
22457,9,preparation for EGE,improved,488
22458,1,preparation for GIA,improved,502
22459,4,self-improvment,vip,514
22460,10,preparation for EGE,vip,969
22461,1,improvment of qualification,free,656
22463,6,self-improvment,free,25
22464,7,improvment of qualification,free,218
22465,8,preparation for EGE,improved,212
22466,11,improving marks,vip,632
22467,4,improving marks,free,874
22468,9,self-improvment,vip,412
22469,7,improvment of qualification,free,383
22470,3,improvment of qualification,free,413
22471,2,improving marks,free,587
22473,4,preparation for EGE,improved,556
22474,1,preparation for GIA,free,105
22475,9,preparation for GIA,vip,286
22476,1,improvment of qualification,free,453
22479,3,improving marks,improved,879
22480,10,self-improvment,improved,216
22481,11,improving marks,improved,119
22483,7,self-improvment,improved,455
22484,10,improvment of qualification,vip,364
22487,2,preparation for olympiad,free,228
22488,2,preparation for olympiad,vip,752
22489,10,improving marks,free,566
22490,11,improving marks,free,257
22492,10,preparation for EGE,vip,804
22493,10,self-improvment,free,664
22494,9,preparation for EGE,free,362
22496,9,improving marks,free,899
22497,3,preparation for olympiad,improved,894
22498,11,improving marks,improved,949
22500,11,improvment of qualification,free,729
22502,10,preparation for olympiad,improved,358
22503,5,improving marks,vip,135
22504,9,preparation for GIA,free,28
22505,11,preparation for olympiad,vip,783
22506,1,improvment of qualification,vip,702
22507,6,preparation for EGE,free,31
22508,8,self-improvment,vip,352
22509,7,improving marks,improved,971
22512,3,improving marks,improved,628
22513,9,preparation for EGE,vip,897
22514,10,improvment of qualification,free,748
22515,4,preparation for olympiad,free,570
22517,1,improving marks,improved,163
22518,6,self-improvment,free,827
22519,8,self-improvment,free,867
22520,3,preparation for EGE,free,472
22521,3,preparation for EGE,free,665
22522,1,preparation for olympiad,vip,681
22523,3,preparation for EGE,free,329
22524,10,improvment of qualification,free,417
22525,9,preparation for EGE,improved,259
22526,10,improvment of qualification,free,874
22527,3,preparation for olympiad,improved,218
22528,9,preparation for EGE,vip,308
22529,6,improvment of qualification,vip,347
22530,2,improvment of qualification,improved,150
22531,9,preparation for olympiad,free,889
22532,11,improvment of qualification,improved,362
22533,5,preparation for olympiad,vip,352
22534,2,preparation for EGE,improved,112
22535,10,self-improvment,improved,755
22536,4,improving marks,vip,243
22537,5,self-improvment,vip,779
22538,8,preparation for EGE,vip,70
22540,6,improving marks,vip,444
22541,6,improving marks,improved,505
22542,8,preparation for olympiad,improved,930
22544,1,preparation for olympiad,free,250
22545,4,preparation for GIA,vip,792
22546,1,improving marks,improved,472
22547,3,preparation for GIA,improved,909
22548,6,preparation for olympiad,improved,464
22549,9,improving marks,vip,558
22550,11,preparation for olympiad,improved,387
22551,4,preparation for EGE,free,895
22552,6,improving marks,free,628
22554,10,self-improvment,improved,360
22555,2,self-improvment,vip,545
22556,8,self-improvment,vip,52
22559,1,improvment of qualification,free,491
22560,6,preparation for olympiad,vip,244
22561,9,preparation for olympiad,free,850
22562,6,improving marks,improved,574
22563,11,preparation for EGE,free,914
22564,10,preparation for GIA,improved,611
22565,8,preparation for olympiad,improved,948
22566,10,preparation for EGE,improved,922
22567,11,improvment of qualification,vip,79
22570,4,self-improvment,improved,903
22571,10,self-improvment,vip,545
22572,7,improvment of qualification,free,760
22573,11,self-improvment,vip,650
22575,1,preparation for GIA,vip,375
22576,7,preparation for olympiad,free,880
22577,11,preparation for GIA,improved,902
22578,9,preparation for EGE,improved,94
22579,11,improvment of qualification,free,711
22580,7,improving marks,vip,3
22581,8,preparation for olympiad,improved,330
22582,4,preparation for EGE,vip,821
22584,1,preparation for GIA,improved,365
22586,5,improving marks,improved,857
22587,11,preparation for olympiad,free,637
22590,2,preparation for olympiad,vip,634
22591,11,preparation for olympiad,free,997
22592,4,preparation for EGE,free,261
22593,10,improving marks,improved,762
22594,9,improving marks,improved,912
22595,6,preparation for olympiad,improved,254
22596,2,improving marks,improved,451
22597,1,improvment of qualification,vip,348
22598,4,self-improvment,free,542
22599,7,preparation for GIA,free,827
22600,4,improving marks,free,999
22602,11,preparation for EGE,improved,437
22603,11,improving marks,improved,717
22605,3,preparation for EGE,free,225
22607,9,preparation for GIA,improved,689
22608,10,self-improvment,vip,665
22611,6,preparation for EGE,vip,34
22612,1,preparation for EGE,free,182
22613,4,improving marks,free,566
22614,9,self-improvment,free,828
22616,6,preparation for olympiad,free,404
22619,1,preparation for olympiad,vip,325
22620,2,improving marks,vip,712
22621,4,improving marks,improved,306
22622,7,preparation for olympiad,improved,495
22623,10,preparation for EGE,improved,380
22625,11,preparation for GIA,vip,261
22626,6,improving marks,vip,508
22627,1,self-improvment,free,970
22628,10,preparation for olympiad,free,3
22629,8,self-improvment,improved,48
22630,9,preparation for EGE,improved,270
22631,3,preparation for olympiad,vip,119
22632,9,preparation for EGE,free,292
22633,1,preparation for EGE,improved,758
22635,5,preparation for EGE,vip,848
22636,3,self-improvment,free,236
22637,7,improvment of qualification,improved,815
22639,8,preparation for olympiad,improved,372
22640,9,preparation for GIA,vip,819
22641,9,preparation for EGE,improved,456
22642,2,preparation for GIA,free,827
22643,9,self-improvment,free,415
22644,6,self-improvment,improved,307
22645,11,preparation for GIA,vip,746
22646,8,improving marks,improved,650
22647,11,improvment of qualification,improved,890
22649,9,preparation for GIA,free,812
22650,4,improvment of qualification,free,880
22652,1,self-improvment,vip,295
22653,6,improving marks,improved,201
22654,5,improvment of qualification,vip,49
22656,1,improvment of qualification,free,202
22657,8,improving marks,free,803
22658,5,self-improvment,improved,333
22659,4,improvment of qualification,vip,516
22660,7,preparation for GIA,vip,7
22661,6,improvment of qualification,improved,798
22663,4,self-improvment,free,127
22665,8,preparation for olympiad,vip,520
22666,10,preparation for olympiad,vip,47
22667,5,preparation for GIA,improved,232
22668,5,self-improvment,vip,725
22669,4,preparation for olympiad,free,841
22670,11,preparation for EGE,free,423
22671,6,self-improvment,improved,107
22672,1,self-improvment,improved,189
22673,9,preparation for olympiad,free,946
22674,4,preparation for GIA,improved,506
22675,9,preparation for olympiad,vip,637
22676,4,preparation for olympiad,free,104
22677,5,preparation for olympiad,vip,241
22678,10,improving marks,vip,940
22680,6,preparation for GIA,improved,281
22681,5,improvment of qualification,free,260
22683,1,improving marks,improved,303
22684,4,preparation for GIA,improved,268
22685,5,improvment of qualification,free,441
22686,3,preparation for EGE,free,312
22689,1,improving marks,free,815
22690,8,preparation for GIA,vip,306
22691,7,preparation for EGE,free,461
22692,2,improvment of qualification,free,264
22693,3,preparation for GIA,improved,362
22694,8,improving marks,free,513
22695,10,improving marks,improved,88
22696,6,self-improvment,free,928
22697,1,improving marks,vip,182
